professor,avg_gpa,total_grades
Rebecca Ritzel,3.355287009063444,331
Rebecca Ryan,3.6666666666666665,12
Rebecca Salazar,3.8400000000000003,35
Rebecca Silverman,3.7974358974358973,117
Rebecca Steinberg,3.867692307692308,65
Rebecca Theim,3.6054054054054054,37
Rebecca Thomas,3.996590909090909,88
Rebecca Weir,3.672985781990521,1899
Rebecca Wolf,3.63448275862069,29
Rebekah Cunningham,2.9244680851063833,188
Reda Belabbes,3.6,5
Reeve Vanneman,3.2430283224400864,918
Reggie Hudson,3.103896103896104,154
Regina Haag,3.8699999999999997,40
Regina Harrison,3.286046511627907,129
Regina Ianozi,3.490785907859078,369
Regina Igel,3.57450110864745,451
Reginal Harrell,3.271198156682028,434
Regis Carvalho,3.505555555555556,18
Rehim Kilic,3.45,16
Reid Compton,3.213234285714286,4375
Reid Gustafson,3.596794871794872,156
Rejanne Le Bivic,3.8177419354838706,124
Rellie Rozin,3.663722998729352,1574
Rem Rieder,3.2375,16
Renae McPherson,3.696666666666667,90
Renata Southard,3.7696969696969695,132
Renata Valieva,2.426315789473684,19
Rene Springuel,3.027748691099476,191
Rene Staedtler,2.952631578947368,19
Renee Ater,3.1218340611353708,687
Renee Garraway,3.836904761904762,168
Renee Gerardo,3.9271604938271607,162
Renee Hill,3.892192513368984,935
Renee Poussaint,3.3373970345963753,607
Renee Scott,3.5813559322033894,118
Renee Stokes,3.2910447761194024,201
Renina Jarmon,3.6321459600347525,1151
Renjie Feng,2.7095238095238097,336
Reuel Smith,3.889130434782609,92
Reva Datar,3.91025641025641,429
Rex Weil,3.132196589769308,1994
Rexanah Wyse Morrissette,3.653246753246753,77
Reza Eftekari,3.9531034482758622,290
Reza Ghodssi,3.5470588235294116,119
Reza Kazemi-Tabriz,3.5,52
Reza Mabadi,4.0,7
Reza Monfaredi,3.6677419354838707,961
Rhea Siers,4.0,30
Rhoda Margesson,3.610900473933649,211
Rhonda Reger,3.7675675675675677,74
Rhonda Sincavage,4.0,25
Rian Landers-Ramos,3.0294117647058827,17
Rian Sirkus,3.2076923076923074,143
Rianna Murray,3.3165137614678906,218
Rianna Walcott,3.233333333333334,48
Ricardo Araneda,3.404665629860031,643
Ricardo Arevalo,3.439005235602094,382
Ricardo Espinoza Gonzalez,2.6171052631578946,76
Ricardo Nochetto,2.9009771986970683,307
Ricardo Punzalan,3.8942934782608694,368
Ricardo Reyes-heroles,3.6941176470588237,17
Ricco Hall,3.7500407497962502,1227
Richard Adle,3.170149253731343,67
Richard Auxier,3.6400000000000006,65
Richard Bell,3.198650385604113,1556
Richard Blackman,3.8,80
Richard Blanton,3.7859999999999996,100
Richard Boyd,3.6928433268858805,517
Richard Brewster,3.7071428571428577,28
Richard Calabrese,2.9892806770098725,709
Richard Cober,3.9095238095238094,42
Richard Costantino,3.5461538461538464,52
Richard Daniels,3.1053956834532377,834
Richard Drehoff,3.4545454545454546,22
Richard Ellis,3.185581395348837,215
Richard Engstrom,3.3352941176470585,306
Richard Erdman,3.379754601226994,489
Richard Greene,3.366727272727273,550
Richard Harris,3.341414141414141,198
Richard Hollenbeck,3.9061538461538463,65
Richard Hutchins,3.338,1700
Richard Johnson,3.274107142857143,112
Richard Just,3.490625,64
Richard King,3.2511746680286007,2937
Richard Klank,3.758354922279793,1544
Richard Kohn,3.216091954022988,783
Richard La,2.8987158908507222,623
Richard Layton,3.057772020725389,772
Richard Marciano,3.7226765799256505,269
Richard McCuen,2.85451418744626,1163
Richard McMahon,3.742857142857143,35
Richard Messick,3.5222222222222226,18
Richard Morin,3.1583333333333337,12
Richard Murphy,3.413333333333333,45
Richard Mushotzky,3.2649122807017545,570
Richard Newman,3.3990099009900994,303
Richard Panzer,3.6283464566929133,254
Richard Payne,3.1028875379939205,1974
Richard Prather,3.824353448275862,464
Richard Price,3.192063492063492,189
Richard Rast,2.397391304347826,115
Richard Reynnells,3.8863157894736835,665
Richard Roby,3.5136363636363637,22
Richard Scerbo,3.5766666666666667,30
Richard Shin,3.9613168724279837,243
Richard Stahnke,3.0886363636363634,616
Richard Stewart,3.714987714987715,407
Richard Toohey,3.4750825082508245,606
Richard Toth,2.3472789115646258,294
Richard Tranmueller,3.673170731707317,41
Richard Valliant,3.802777777777778,36
Richard Walker,3.1210526315789475,190
Richard Weismiller,3.7315789473684204,19
Richard Wentworth,3.494236311239193,347
Richard Wexler,3.1452173913043486,115
Richard Yi,3.5242975206611575,605
Richie Crider,3.102272727272727,44
Richmond Mathews,3.4789543348775642,1511
Rick Edelson,2.626086956521739,46
Rick Frankos,2.7666666666666666,36
Rick Sperling,3.658536585365854,41
Rieko Chacey,3.732183908045977,261
Rigoberto Delgado,3.8194444444444446,36
Rikin Thakker,3.72326139088729,417
Riley Sims,3.7729729729729726,74
Riley Wilson,2.968421052631579,38
Rina Dechter,3.7,13
Rion Scott,3.6276923076923078,195
Rita Sloan,3.8646153846153846,65
Rithvik Yarlagadda,3.5,74
Ritu Agarwal,3.258715596330275,218
Ritvik Sahajpal,3.8175,80
Riva Riley,3.9925,120
Rizgar Ismael,3.5854166666666667,48
Roald Sagdeev,3.9833333333333334,60
Roan Parrish,3.757142857142857,7
Rob Olling,2.901538461538461,195
Rob Wells,3.2758620689655173,203
Robert Ballenger,3.656689189189189,1480
Robert Beaton,3.9597173144876323,283
Robert Benedetti,2.6347368421052635,95
Robert Bienvenu,3.39375,16
Robert Bland,2.8911764705882352,34
Robert Bonenberger,2.847429305912596,2334
Robert Brame,3.021103896103896,308
Robert Briber,3.435069885641677,787
Robert Buchanan,3.286308068459658,409
Robert Burns,3.744444444444445,9
Robert Carlin,3.9473684210526314,19
Robert Chambers,3.278961038961039,385
Robert Chester,3.0539445628997863,1407
Robert Chiles,3.4979313741585942,6091
Robert Choflet,3.1923520923520923,2079
Robert Cole,3.475,24
Robert Coleman,3.298957428323197,1151
Robert Crane,3.615555555555555,405
Robert Croninger,3.7186915887850467,107
Robert Dalka,4.0,6
Robert Darville,4.0,30
Robert De Keyser,3.7883495145631065,206
Robert Dean,3.305921052631579,152
Robert Del Greco,3.3546583850931673,161
Robert DiLutis,3.9823529411764707,34
Robert Doherty,1.45,6
Robert Dooling,3.9891566265060243,83
Robert Fay,3.6037037037037036,27
Robert Feldman,2.7964556962025306,790
Robert Felix,3.284615384615385,26
Robert Fiddler,3.3611881188118815,505
Robert Friedel,2.835304054054054,592
Robert Gaines,3.579861111111111,288
Robert Garber,3.7439999999999998,25
Robert Gardner,3.6,10
Robert Gibson,3.76751269035533,197
Robert Girardi,3.98,15
Robert Gold,3.448571428571429,560
Robert Graham,3.9077380952380953,168
Robert Grimm,3.603043478260869,460
Robert Grover,3.7126760563380286,71
Robert Hackett,3.7603773584905658,212
Robert Harris,3.688888888888889,18
Robert Heinemann,3.6022471910112364,89
Robert Hiaasen,3.2125,8
Robert Hilderbrand,3.8280000000000003,25
Robert Hill,2.875227272727273,440
Robert Hoffman,3.7263157894736842,247
Robert Hudson,3.253084648493544,697
Robert Hunter,3.838132295719845,257
Robert Hutchinson,3.85,4
Robert Jackson,2.9595041322314044,363
Robert Jansen,3.6742424242424243,132
Robert Jiles,3.5197802197802197,182
Robert Kenison,3.4499999999999997,12
Robert Koulish,3.5287864077669906,2060
Robert Krapfel,3.413314447592068,353
Robert Kuentzel,3.6571428571428575,28
Robert Lamoureaux,0.0,10
Robert Lefenfeld,3.5,52
Robert Lent,,0
Robert Levine,3.425345622119816,434
Robert Lintott,3.4570934256055366,289
Robert Lissitz,3.6125000000000003,24
Robert Little,3.395918367346938,98
Robert Logan,3.34,10
Robert Lucci,3.5634453781512607,952
Robert Marcus,3.35704584040747,1178
Robert Maschal,2.741304347826087,92
Robert Matera,3.188888888888888,72
Robert Matthews,3.6750000000000003,12
Robert Maxwell,3.63728813559322,59
Robert McCall,3.961111111111111,18
Robert McClennan,3.624193548387097,186
Robert McReynolds,3.8615384615384616,26
Robert Mekelburg,3.920661157024793,121
Robert Muller,3.4538461538461536,208
Robert Nelson,3.643162393162393,234
Robert Newcomb,3.469607843137255,1122
Robert Nicklas,3.329166666666667,24
Robert Oliver,3.320817843866171,538
Robert Orr,3.523529411764706,34
Robert Park,4.0,17
Robert Patro,3.44336569579288,309
Robert Pecoraro,3.8421052631578947,19
Robert Percival,3.4885714285714284,35
Robert Pernick,3.3410563380281686,1420
Robert Peters,3.5685162846803373,829
Robert Provine,2.7037037037037033,81
Robert Rand,3.7,21
Robert Raybits,3.854285714285714,245
Robert Rhee,3.646153846153846,104
Robert Richman,3.0399999999999996,35
Robert Rosenthal,3.5500000000000003,22
Robert Ruby,3.6651162790697667,43
Robert Sachs,3.6068965517241383,29
Robert Sanders,3.1690721649484543,582
Robert Sanner,2.9056122448979593,2940
Robert Schubert,3.5058394160583943,274
Robert Schulze,3.797368421052632,38
Robert Schwab,2.793117053923718,4562
Robert Sheehan,3.5298401420959147,563
Robert Siler,3.4425,40
Robert Slevc,3.496184062850729,891
Robert Smith,3.5935483870967744,310
Robert Sohlberg,3.533333333333333,12
Robert Spangler,3.984166666666667,120
Robert Sprinkle,3.5587128712871285,1010
Robert Stewart,3.8483208955223875,536
Robert Terry,2.4000000000000004,11
Robert Thompson,3.8466666666666667,75
Robert Tjaden,3.194979079497908,239
Robert Tucker,2.8125,16
Robert Turner,2.9675324675324677,77
Robert Vann,2.9450431034482762,464
Robert Vernon,4.0,4
Robert Vesco,3.5336842105263155,95
Robert Wakeman,2.8694117647058826,85
Robert Williams,4.0,9
Robert Windle,3.4152298850574714,696
Robert Winthrop,3.385714285714286,21
Robert Young,3.7964285714285717,56
Roberta Astroff,3.7476190476190476,21
Roberta Lavine,3.691044776119403,268
Roberta Rudnick,2.874285714285714,35
Roberta Ward,3.625714285714286,35
Roberto Celi,3.688617886178862,123
Roberto De Leo,2.6567567567567565,37
Roberto Katrandjiyski,3.5991735537190084,121
Roberto Korzeniewicz,3.3497584541062806,207
Roberto Leon,3.6875,176
Roberto Manuel Benedicto,3.4007936507936507,126
Roberton Williams,2.9067431850789096,697
Robin Allen-Klein,3.7198288159771753,701
Robin Brown,3.711764705882353,85
Robin Earnest,3.2713153724247226,631
Robin Frohardt,3.5500000000000003,14
Robin Giebelhausen,3.747787610619469,113
Robin Mong,3.798076923076923,52
Robin Puett,3.6809734513274335,226
Robin Puttock,3.407228915662651,166
Robin Sawyer,3.395258808177468,2299
Robin Shusko,3.589905362776026,634
Robin Sundaramoorthy,3.7644171779141105,163
Robin Yi,3.309090909090909,22
Robyn Epstein,3.725,24
Robyn Ferg,3.353846153846154,26
Robyn Muncy,3.3593442622950818,915
Robyn Zeiger,3.2027743526510486,1622
Robyne McCullough,3.1999999999999997,7
Rocco Debonis,3.90546875,128
Rochelle Newman,3.3951219512195125,205
Rocio Gordon,3.5,38
Rod Brunson,3.230588235294118,85
Roderick Carey,3.7600000000000002,20
Rodion Efremov,3.85531914893617,47
Rodman Turpin,3.485261194029851,1072
Rodney Lebron,2.9789473684210526,19
Rodney Schwartz,2.9020188425302824,743
Rodolphe Gentili,2.8951070336391433,2943
Rodrigo D Martinez,3.917142857142857,35
Rodrigo Dominguez-Martinez,3.8047945205479454,146
Rodrigo Gutierrez,3.6420289855072463,138
Rodrigo Ranero Echeverria,3.2454545454545456,11
Rodrigo Trevino,2.4524752475247524,404
Roger Bailey,2.6285714285714286,21
Roger Eastman,3.1550301810865187,2982
Roger Staiger,3.6239999999999997,50
Roger Worthington,3.846511627906976,86
Rohan D'Lima,3.7516129032258063,62
Rohan Fernandes,3.764,25
Rohan Tikekar,3.408108108108108,222
Roland Hudson,3.711764705882353,17
Roland Rust,3.4364161849710984,519
Rolf Moeckel,3.446153846153846,13
Rolonda Payne,3.63125,16
Roman Andreev,3.075,16
Romel Gomez,3.5786020846106683,1631
Romina da Costa,3.5113402061855665,97
Ron Padron,3.8508771929824563,114
Rona Kobell,3.84,40
Ronaisha Ruth,3.892592592592593,27
Ronald Hill,3.8540983606557377,61
Ronald Kelley,3.4444444444444446,9
Ronald Lipsman,2.2260344827586205,580
Ronald Luna,3.233579699433358,4059
Ronald McDonald,3.596969696969697,99
Ronald Meisburg,3.478571428571428,56
Ronald Mower,3.315153583617748,1465
Ronald Myers,3.4550387596899226,129
Ronald Sessoms,3.9285714285714284,49
Ronald Walsworth,3.7312500000000006,48
Ronald Willoughby,2.9631578947368418,19
Ronald Yaros,3.4523119392684616,1449
Ronald Zeigler,3.4576530612244896,196
Ronda Ansted,3.4272727272727277,11
Rong Ma,3.246410256410256,390
Rong-Hua Zhang,3.3153846153846156,13
Ronit Eisenbach,3.202120141342756,1132
Ronya Anderson,3.70031847133758,314
Roohollah Ebrahimian,2.9040330920372286,2901
Rosalia Saklas,3.085,60
Rosalie Wills,3.986842105263158,152
Rosalyn Anderson-Howell,3.7441780821917816,292
Rosalyn Bryant,2.281060606060606,132
Rosario Fazio,3.9470588235294115,17
Rosario de Fatima Montero Navarro,2.8262711864406778,118
Rose Cardinal,3.8947368421052633,19
Rose Cherussery,3.765454545454545,110
Rose Codling,3.7492822966507178,209
Rose DiPaula,3.8323529411764707,340
Rose Piskapas,3.822222222222222,54
Rose Smith,3.438636363636364,44
Rose-Marie Oster,3.2547314578005113,391
Rosellina Ferraro,3.6614503816793893,1572
Rosemary Garr,3.773333333333333,15
Rosemary Jagus,3.776923076923077,26
Rosemary Lindle,3.1693116634799234,1046
Rosina Bierbaum,3.6739130434782608,92
Ross Cooper,3.059821428571429,112
Ross Miller,3.386871961102107,1851
Ross Salawitch,3.667782426778243,478
Rossina Liu,3.8601466992665037,409
Rowena Briones,3.438888888888889,72
Rowena Kirby-Straker,3.5406250000000004,192
Rowena Winkler,3.6,56
Roxanna Pebdani,4.0,15
Roxanne Clements,3.444236760124611,321
Roxanne Jaffe,3.4078947368421053,38
Roxanne Lefkoff,3.3079637485537985,5186
Roxanne Russell,3.925,8
Roy Mariuzza,3.4346938775510205,49
Roy Thomason,3.774759284731775,1454
Roy Walls,3.6548387096774193,93
Royce Hanson,3.9214285714285713,28
Ruben Bach,3.601612903225807,62
Rufus Elemo,2.336,50
Rui Zhang,3.477966101694915,59
Rui Zhao,3.6818750000000002,160
Ruibo Han,3.1200968523002426,413
Ruifeng Wang,3.6025641025641026,39
Ruiwen Shu,3.1934701492537316,536
Rujiao Cao,3.643103448275862,58
Ruogu Wang,3.6812500000000004,48
Rushern Baker,3.7669421487603305,121
Russell Anderson,3.948067226890756,1190
Russell Dickerson,3.417204301075268,186
Russell Hamill,3.418284600389864,2565
Russell Hill,3.977272727272727,110
Russell Mcclain,3.9111111111111114,18
Russell Morris,3.4299999999999997,20
Russell Rumbaugh,3.738888888888889,36
Russell Wermers,3.662028725314183,1114
Ruth Bluestone,3.394594594594595,37
Ruth Buchanan,3.911111111111111,45
Ruth Doherty,3.1599999999999997,10
Ruth Lozner,3.445398773006135,163
Ruth Morris,3.829491525423728,295
Ruth Osorio,3.344715447154472,123
Ruth Phillips,3.56883116883117,308
Ruth Zambrana,2.8098765432098767,81
Ryan Basen,3.6980487804878046,205
Ryan Blaustein,3.5555555555555554,27
Ryan Blick,3.266550522648084,287
Ryan Bolt,3.7658536585365856,41
Ryan Cooper,3.477284263959391,788
Ryan Cotter,3.1143790849673207,153
Ryan Curtis,2.892298834029077,6947
Ryan DeLapp,3.8866666666666663,30
Ryan Decker,2.9782608695652173,46
Ryan Elza,3.9015748031496065,254
Ryan Fanselow,2.5710526315789473,76
Ryan Frazier,3.1947368421052635,57
Ryan Guttridge,3.5221840068787613,1163
Ryan Houim,3.425,8
Ryan Hunter,2.0798076923076922,312
Ryan Kirk,2.7774436090225563,133
Ryan Kropff,3.992307692307692,39
Ryan Long,3.526905829596413,446
Ryan Marcheschi,2.6271084337349397,166
Ryan Mitch,3.0595238095238093,42
Ryan Moore,3.353801169590643,171
Ryan O'Grady,3.7092154420921535,2409
Ryan Ogilvie,3.1306666666666665,225
Ryan Sappington,3.6527777777777777,36
Ryan Smith,3.6174509803921566,510
Ryan Sochol,3.529868578255675,837
Ryan St Pierre,3.8275862068965516,29
Ryan Syrell,3.6869565217391305,92
Ryan Woodland,4.0,16
Ryna Yiyun Cui,3.883870967741936,31
S Gilles,2.865168539325843,89
SJ Terp,3.504861111111111,144
Sabari Karmegam,3.5621621621621626,74
Sabeen Sheikh,3.8386847195357836,517
Sabrina Baron,3.5191232528589578,1574
Sabrina Gonzalez,3.591111111111111,45
Sabrina Islam,3.6266079295154183,1135
Sabrina Jaszi,3.472972972972973,37
Sabrina Kramer,3.7930817610062895,795
Sabrina Matoff-Stepp,3.802777777777778,36
Sabrina Rainwater,3.0292307692307694,65
Sabrina Smiley,3.326923076923077,52
Sabyasachee Mishra,3.4277777777777776,18
Sacha St-Onge Ahmad,0.0,1
Sachi Edwards,3.4416666666666664,12
Sacoby Wilson,3.375378787878788,528
Sadie Edmonds,3.668571428571429,175
Sadik Aruoba,2.9824657534246573,730
Safoora Nourbakhsh,3.0199999999999996,20
Sagar Baraskar,3.875,8
Sahar Khamis,3.369981238273921,1066
Sahil Chopra,2.949438202247191,89
Sahil Popli,3.853846153846154,13
Sahil Shah,3.755405405405405,74
Sahra Ibrahimi,3.545273631840796,201
Saida Zardi,2.5238095238095237,42
Sairah Malkin,3.7642857142857147,14
Sajeela Yaqub,3.2213068181818176,352
Salima Valiyeva,3.665217391304348,69
Sally Abd ElMoez Hassanein,3.7479452054794518,73
Sally Koblinsky,3.9756410256410257,78
Sally McLain,4.0,13
Sally Rudney,3.623076923076923,65
Sally Simpson,3.145128205128205,780
Sally Stunkel,3.957142857142857,7
Salman Elbedour,3.8642857142857143,14
Salman Qureshi,3.7134328358208957,67
Salwa Shan,3.6833333333333336,48
Sam Lehman-Wilzig,2.8958333333333335,24
Sam Negahban,2.976470588235294,119
Samah Al-salami,3.492233009708738,206
Samantha Davis,3.4526699029126213,412
Samantha Durdock,3.75,8
Samantha Gendler,3.5804597701149423,348
Samantha Guarneri,3.931578947368421,19
Samantha Halstead Santez,3.8596153846153842,52
Samantha Kemper,3.109290953545232,409
Samantha O'Connor,3.621505376344086,93
Samantha O'Neil,3.9499999999999997,24
Samantha Sabihi,3.9838709677419355,124
Samantha Sommer,3.53,30
Samantha Stanley,3.6611111111111114,18
Samer Charifa,3.6964285714285716,280
Sami Ahmed,3.72,50
Sami Ainane,3.2421393841166934,617
Samir Khuller,3.2013157894736843,76
Samira Anderson,3.8610567514677103,511
Samrat Bhattacharjee,2.628885135135135,592
Samuel Aguayo,3.0,13
Samuel Allen,3.0457446808510635,282
Samuel Bachhuber,2.8153846153846156,26
Samuel Baltimore,3.2486486486486488,37
Samuel Bernstein,3.9859375,128
Samuel Blank,3.0772151898734177,79
Samuel Bloom,2.7755441741357236,781
Samuel Braunfeld,3.3803459119496857,636
Samuel Clevenger,2.939252336448598,214
Samuel Cook,3.8289156626506027,83
Samuel Crawford,3.817424242424243,132
Samuel Dipasqua,2.884924623115578,199
Samuel Ginsburg,3.2537313432835826,67
Samuel Goward,4.0,19
Samuel Graham,3.7654761904761904,84
Samuel Handwerger,3.5517756551555224,4083
Samuel Henkin,3.718796992481203,133
Samuel Holley-kline,3.9249999999999994,48
Samuel Kerstein,3.0062547673531657,1311
Samuel Kessel,3.978313253012048,83
Samuel Lascio,2.6014423076923077,208
Samuel McCann,3.7530172413793106,232
Samuel Miner,3.5105263157894737,19
Samuel Pinkava,3.3625,16
Samuel Porter,3.62,20
Samuel Punshon-Smith,2.9314285714285715,175
Samuel Ramsey,3.335515151515151,825
Samuel Ranellucci,3.13953488372093,43
Samuel Richardson,2.8670833333333334,240
Samuel Rowe,3.5533333333333332,15
Samuel Rubin,3.878745791245791,2376
Samuel Schwarm,3.1037280701754386,456
Sana Jahedi,3.6514285714285712,35
Sandeep Devanatha Pillai,3.7200000000000006,70
Sandor Boyson,3.7007416563658837,809
Sandra Baker,3.4697674418604647,43
Sandra Banisky,3.72966042966043,1443
Sandra Blumenrath,2.761386138613861,101
Sandra Cerrai,2.7771257485029937,835
Sandra Chao,3.89047619047619,42
Sandra Cypess,3.520689655172414,29
Sandra Fox-Moon,3.389531680440771,363
Sandra Gordon-Salant,3.1890243902439033,328
Sandra Hofferth,3.717391304347826,46
Sandra Hoffman,3.4166666666666665,18
Sandra Knight,3.4782608695652173,23
Sandra Loughlin,3.9579365079365076,126
Sandra Newcomb,3.980555555555556,144
Sandra Quinn,3.9504672897196262,107
Sandra Rose,3.57049905243209,1583
Sandra Saperstein,3.706983805668016,988
Sandra Scham,3.475,40
Sangbok Lee,3.3228571428571425,210
Sangeeta Ray,3.2718750000000005,416
Sangeetha Madhavan,3.05187969924812,798
Sanghamitra Dutta,3.6458333333333335,72
Sanghwa Kim,3.298461538461538,130
Sanja Novitsky,3.0829268292682923,164
Sanjay Chawla,3.703448275862069,29
Sanjay Rao,3.8200000000000003,10
Sankar Das Sarma,4.0,27
Santiago Bonetti,3.973913043478261,23
Santiago Solares,2.9256578947368426,152
Santuria Orsetti,2.261932938856016,507
Sara Barth,3.747727272727273,44
Sara Bazaco,3.618181818181818,231
